sharelegitplanet;dontshare;dontshare;,researchplanet;dontresearchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,15079
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,15009
dontshare;sharelegitplanet;sharefakeplanet;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,11617
sharelegitplanet;sharelegitplanet;sharefakeplanet;,researchplanet;researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,33273
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedfake(0):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedfake(1):researchplanet:researchplanet;,30143
dontshare;sharefakeplanet;sharelegitplanet;,dontresearchplanet;researchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;,14807
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,15028
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,11587
dontshare;dontshare;dontshare;,researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:dontresearchplanet;,-1
sharelegitplanet;sharefakeplanet;dontshare;,researchplanet;ifdidntshare(2):researchplanet:researchplanet;dontresearchplanet;,14816
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,30036
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,30135
dontshare;sharefakeplanet;dontshare;,ifdidntshare(1):researchplanet:dontresearchplanet;researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,-214
sharelegitplanet;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,14911
sharelegitplanet;sharefakeplanet;dontshare;,ifsharedlegit(1):dontresearchplanet:researchplanet;dontresearchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,14882
dontshare;dontshare;sharefakeplanet;,dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;researchplanet;,-37
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;dontresearchplanet;,29862
dontshare;sharelegitplanet;sharefakeplanet;,ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;dontresearchplanet;,14870
sharefakeplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(0):researchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;,-3391
sharelegitplanet;dontshare;sharelegitplanet;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,30078
dontshare;sharelegitplanet;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:researchplanet;researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,18159
dontshare;sharelegitplanet;sharelegitplanet;,researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,30068
dontshare;sharelegitplanet;dontshare;,ifsharedlegit(1):researchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,15043
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(0):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;dontresearchplanet;,26654
sharelegitplanet;sharefakeplanet;dontshare;,ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;,14843
dontshare;sharefakeplanet;sharelegitplanet;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,14814
dontshare;dontshare;sharelegitplanet;,dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,11614
dontshare;sharelegitplanet;dontshare;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,11602
sharefakeplanet;sharefakeplanet;dontshare;,ifsharedlegit(2):researchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:researchplanet;ifdidntshare(0):researchplanet:researchplanet;,-206
dontshare;sharefakeplanet;sharelegitplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;researchplanet;,18197
sharefakeplanet;sharefakeplanet;dontshare;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,-29
sharefakeplanet;dontshare;dontshare;,researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,34
sharefakeplanet;sharefakeplanet;dontshare;,researchplanet;researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,3183
sharelegitplanet;sharelegitplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:dontresearchplanet;researchplanet;,41694
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(2):researchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,15084
dontshare;sharelegitplanet;dontshare;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifdidntshare(2):researchplanet:researchplanet;,15131
dontshare;sharelegitplanet;sharelegitplanet;,ifdidntshare(0):dontresearchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;researchplanet;,30002
dontshare;sharelegitplanet;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;dontresearchplanet;,14876
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,30076
sharelegitplanet;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;dontresearchplanet;,18201
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedfake(2):researchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;researchplanet;,14883
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;dontresearchplanet;,18316
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18203
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(0):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,26618
sharelegitplanet;sharelegitplanet;sharelegitplanet;,dontresearchplanet;dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,48375
sharefakeplanet;sharefakeplanet;sharefakeplanet;,ifsharedlegit(0):dontresearchplanet:researchplanet;researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,-3456
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(0):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;researchplanet;,14972
sharefakeplanet;dontshare;sharefakeplanet;,researchplanet;dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;,106
dontshare;sharefakeplanet;dontshare;,ifdidntshare(0):researchplanet:researchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;,-3451
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:dontresearchplanet;researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,29840
dontshare;dontshare;sharelegitplanet;,ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;dontresearchplanet;,15036
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,11643
sharelegitplanet;dontshare;dontshare;,researchplanet;researchplanet;dontresearchplanet;,14971
sharelegitplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;researchplanet;,30056
dontshare;dontshare;sharefakeplanet;,dontresearchplanet;researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,3160
sharelegitplanet;sharelegitplanet;sharefakeplanet;,dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,29970
dontshare;dontshare;sharelegitplanet;,dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(0):researchplanet:dontresearchplanet;,18215
dontshare;sharefakeplanet;dontshare;,researchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;,-161
sharelegitplanet;dontshare;dontshare;,researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,15103
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;,11466
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,14868
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedlegit(1):researchplanet:researchplanet;dontresearchplanet;researchplanet;,14983
sharefakeplanet;sharefakeplanet;dontshare;,researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;dontresearchplanet;,-80
sharefakeplanet;sharefakeplanet;dontshare;,dontresearchplanet;researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,-189
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedfake(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;researchplanet;,15117
sharefakeplanet;dontshare;dontshare;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;dontresearchplanet;,83
sharelegitplanet;dontshare;sharelegitplanet;,researchplanet;ifdidntshare(1):researchplanet:researchplanet;researchplanet;,30016
sharefakeplanet;sharelegitplanet;sharefakeplanet;,dontresearchplanet;researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,14958
dontshare;sharefakeplanet;dontshare;,ifsharedlegit(0):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,3181
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(1):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedfake(2):researchplanet:researchplanet;,18393
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifsharedlegit(0):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,14773
sharefakeplanet;sharefakeplanet;dontshare;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,-78
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,18296
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(2):researchplanet:researchplanet;ifdidntshare(2):researchplanet:researchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;,14998
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(2):researchplanet:researchplanet;dontresearchplanet;researchplanet;,15084
sharefakeplanet;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,-23
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;,29911
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedfake(2):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;researchplanet;,15058
sharefakeplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(2):researchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;,11775
sharelegitplanet;sharelegitplanet;sharelegitplanet;,dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;dontresearchplanet;,44950
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedlegit(1):researchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(0):researchplanet:researchplanet;,30014
sharelegitplanet;dontshare;sharelegitplanet;,ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,30002
dontshare;sharefakeplanet;dontshare;,dontresearchplanet;researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,3056
dontshare;sharelegitplanet;dontshare;,dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,15024
sharelegitplanet;dontshare;sharefakeplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;researchplanet;ifsharedlegit(1):researchplanet:researchplanet;,14885
sharelegitplanet;dontshare;dontshare;,ifdidntshare(1):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,15047
sharefakeplanet;sharelegitplanet;sharefakeplanet;,dontresearchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,18346
dontshare;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:dontresearchplanet;,-126
sharefakeplanet;sharelegitplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;,26775
sharefakeplanet;dontshare;dontshare;,ifdidntshare(1):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,3306
sharelegitplanet;sharelegitplanet;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,45013
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;,29955
dontshare;sharefakeplanet;sharelegitplanet;,ifdidntshare(2):researchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,14950
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;dontresearchplanet;,15121
dontshare;sharefakeplanet;dontshare;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,-3357
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,15047
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(1):dontresearchplanet:researchplanet;dontresearchplanet;,14925
sharefakeplanet;dontshare;sharefakeplanet;,ifsharedfake(0):researchplanet:researchplanet;researchplanet;ifdidntshare(0):researchplanet:researchplanet;,8
sharefakeplanet;sharelegitplanet;dontshare;,ifdidntshare(2):dontresearchplanet:researchplanet;dontresearchplanet;ifsharedfake(1):researchplanet:dontresearchplanet;,15173
sharelegitplanet;sharefakeplanet;dontshare;,ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,14841
sharelegitplanet;dontshare;dontshare;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;,14911
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedfake(1):dontresearchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;ifdidntshare(0):researchplanet:researchplanet;,-3469
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedfake(1):researchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;dontresearchplanet;,18250
sharefakeplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(2):researchplanet:dontresearchplanet;ifdidntshare(2):researchplanet:researchplanet;dontresearchplanet;,-92
sharefakeplanet;dontshare;sharelegitplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18380
sharefakeplanet;dontshare;sharefakeplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,0
sharelegitplanet;sharelegitplanet;sharefakeplanet;,ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,30002
sharefakeplanet;sharefakeplanet;sharefakeplanet;,dontresearchplanet;ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,-165
sharelegitplanet;sharefakeplanet;sharelegitplanet;,dontresearchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;,26521
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedfake(2):researchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:researchplanet;,15012
sharelegitplanet;dontshare;sharelegitplanet;,ifdidntshare(0):dontresearchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(0):dontresearchplanet:researchplanet;,26713
sharefakeplanet;sharelegitplanet;dontshare;,researchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;,11803
sharefakeplanet;sharefakeplanet;sharelegitplanet;,ifsharedlegit(2):dontresearchplanet:researchplanet;researchplanet;dontresearchplanet;,14975
sharefakeplanet;sharelegitplanet;dontshare;,researchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;ifsharedlegit(2):dontresearchplanet:dontresearchplanet;,15058
sharelegitplanet;dontshare;sharefakeplanet;,ifdidntshare(0):dontresearchplanet:researchplanet;researchplanet;ifsharedlegit(2):researchplanet:researchplanet;,14960
sharelegitplanet;sharefakeplanet;sharefakeplanet;,ifsharedfake(0):researchplanet:dontresearchplanet;dontresearchplanet;ifdidntshare(2):researchplanet:researchplanet;,11611
dontshare;sharefakeplanet;dontshare;,dontresearchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,-171
sharelegitplanet;dontshare;sharefakeplanet;,ifsharedlegit(1):dontresearchplanet:researchplanet;ifsharedlegit(1):dontresearchplanet:dontresearchplanet;ifsharedfake(1):researchplanet:researchplanet;,15024
sharelegitplanet;dontshare;sharelegitplanet;,ifsharedfake(1):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedfake(0):researchplanet:researchplanet;,33404
sharefakeplanet;dontshare;dontshare;,dontresearchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,17
sharefakeplanet;dontshare;sharelegitplanet;,dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;dontresearchplanet;,14956
sharelegitplanet;sharefakeplanet;dontshare;,researchplanet;ifdidntshare(1):researchplanet:researchplanet;ifdidntshare(1):researchplanet:researchplanet;,14850
dontshare;dontshare;sharelegitplanet;,researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;,18389
sharelegitplanet;dontshare;sharefakeplanet;,researchplanet;ifdidntshare(2):researchplanet:researchplanet;ifsharedlegit(0):researchplanet:researchplanet;,14960
sharelegitplanet;sharelegitplanet;sharelegitplanet;,ifdidntshare(1):dontresearchplanet:researchplanet;researchplanet;ifdidntshare(0):dontresearchplanet:researchplanet;,45001
sharefakeplanet;sharelegitplanet;sharelegitplanet;,researchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,33517
dontshare;sharefakeplanet;sharefakeplanet;,ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:dontresearchplanet;,-202
sharelegitplanet;dontshare;dontshare;,ifsharedfake(0):researchplanet:researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,15079
dontshare;sharelegitplanet;dontshare;,ifdidntshare(1):researchplanet:dontresearchplanet;dontresearchplanet;ifsharedlegit(2):dontresearchplanet:researchplanet;,11754
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedfake(1):researchplanet:researchplanet;ifsharedfake(1):dontresearchplanet:dontresearchplanet;ifdidntshare(2):dontresearchplanet:researchplanet;,15161
sharelegitplanet;sharelegitplanet;sharefakeplanet;,researchplanet;dontresearchplanet;dontresearchplanet;,30045
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;,21497
dontshare;sharefakeplanet;sharefakeplanet;,ifdidntshare(2):dontresearchplanet:dontresearchplanet;ifsharedfake(0):dontresearchplanet:researchplanet;ifdidntshare(2):dontresearchplanet:dontresearchplanet;,3088
sharefakeplanet;dontshare;dontshare;,ifdidntshare(0):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,3391
sharefakeplanet;sharelegitplanet;dontshare;,ifsharedlegit(0):dontresearchplanet:researchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;dontresearchplanet;,15113
sharefakeplanet;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedfake(0):researchplanet:researchplanet;researchplanet;,-91
sharefakeplanet;dontshare;dontshare;,ifdidntshare(0):researchplanet:researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;,-3202
sharefakeplanet;dontshare;sharelegitplanet;,ifsharedfake(0):dontresearchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:dontresearchplanet;,21713
sharefakeplanet;dontshare;sharefakeplanet;,ifsharedfake(1):dontresearchplanet:researchplanet;dontresearchplanet;researchplanet;,121
sharelegitplanet;sharelegitplanet;sharelegitplanet;,ifsharedlegit(1):researchplanet:researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;researchplanet;,45157
sharelegitplanet;sharelegitplanet;sharelegitplanet;,researchplanet;ifdidntshare(0):researchplanet:dontresearchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;,45124
dontshare;sharefakeplanet;sharefakeplanet;,researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;ifsharedfake(2):dontresearchplanet:dontresearchplanet;,-162
sharelegitplanet;sharelegitplanet;dontshare;,researchplanet;researchplanet;ifdidntshare(2):researchplanet:researchplanet;,30032
sharefakeplanet;dontshare;dontshare;,researchplanet;ifsharedlegit(0):dontresearchplanet:dontresearchplanet;ifsharedfake(2):researchplanet:researchplanet;,125
dontshare;sharelegitplanet;dontshare;,ifsharedfake(2):dontresearchplanet:dontresearchplanet;dontresearchplanet;dontresearchplanet;,14990
sharelegitplanet;sharefakeplanet;sharelegitplanet;,ifdidntshare(0):researchplanet:dontresearchplanet;ifdidntshare(1):dontresearchplanet:researchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,29851
sharelegitplanet;sharefakeplanet;dontshare;,dontresearchplanet;researchplanet;dontresearchplanet;,14741
dontshare;sharefakeplanet;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:researchplanet;researchplanet;ifsharedlegit(1):researchplanet:dontresearchplanet;,11527
dontshare;sharelegitplanet;dontshare;,ifsharedlegit(1):researchplanet:dontresearchplanet;ifdidntshare(0):researchplanet:researchplanet;ifsharedfake(2):dontresearchplanet:researchplanet;,18252
dontshare;dontshare;dontshare;,ifsharedfake(1):dontresearchplanet:researchplanet;researchplanet;ifsharedlegit(0):researchplanet:researchplanet;,27
sharelegitplanet;dontshare;dontshare;,ifsharedlegit(1):researchplanet:researchplanet;ifsharedfake(0):researchplanet:researchplanet;ifdidntshare(1):dontresearchplanet:dontresearchplanet;,14971
dontshare;sharefakeplanet;dontshare;,ifsharedlegit(0):researchplanet:researchplanet;ifsharedlegit(1):researchplanet:researchplanet;ifdidntshare(2):researchplanet:dontresearchplanet;,-195
sharelegitplanet;dontshare;dontshare;,dontresearchplanet;dontresearchplanet;ifdidntshare(1):researchplanet:dontresearchplanet;,15013
dontshare;dontshare;sharelegitplanet;,ifsharedlegit(0):dontresearchplanet:researchplanet;dontresearchplanet;dontresearchplanet;,11730
sharefakeplanet;dontshare;dontshare;,ifsharedfake(2):researchplanet:dontresearchplanet;ifsharedlegit(2):researchplanet:researchplanet;ifsharedfake(0):researchplanet:dontresearchplanet;,-3267
